['vicoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Mar 2018', '31 May 2018', 91.0, 316.0, 'N/A', 'N/A', 'N/A', 'N/A', 'ireland&nofilter', 'N/A', 'N/A', 'ireland', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 5, 5, 9, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 32000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.8, 'N/A', 'N/A', 1186, 'N/A', 555, 0, 520, 3.5, 303.0, 'Low', 'Medium', 0.58, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['eurocoinpay', '1 Aug 2018', '30 Nov 2018', 121.0, 133.0, 'N/A', 'N/A', 'N/A', 'N/A', '01 Mar 2018', '30 Nov 2018', 274.0, 133.0, '01 Aug 2018', '30 Nov 2018', 121.0, 133.0, 'spain&nofilter', 'N/A', 'N/A', 'spain', 'N/A', 'N/A', 'blockchaininfrastructure', 11, 'N/A', 'N/A', 'N/A', 13, 24, 'N/A', 'N/A', 'N/A', 'N/A', 2922500.0, 'N/A', 5000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.5845, 'N/A', 0.565, 'N/A', 'N/A', 1186, 'N/A', 498, 0, 736, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['foodimus', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '01 Mar 2018', '15 Apr 2018', 45.0, 362.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 5, 'N/A', 9, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 4450000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.445, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 13, 'N/A', 'N/A', 'VeryLow', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['plaak', '28 Feb 2018', '1 Jun 2018', 93.0, 315.0, 'N/A', 'N/A', 'N/A', 'N/A', '01 Mar 2018', '14 Apr 2018', 44.0, 363.0, '28 Feb 2018', '01 Jun 2018', 93.0, 315.0, 'singapore&nofilter', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'blockchaininfrastructure', 15, 'N/A', 'N/A', 'N/A', 10, 22, 'N/A', 'N/A', 'N/A', 'N/A', 142000000.0, 'N/A', 34080000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.42, 'N/A', 1.704, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 'N/A', 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['sgpay', '1 Mar 2018', '31 Mar 2018', 30.0, 377.0, 'N/A', 'N/A', 'N/A', 'N/A', '01 Mar 2018', '31 Mar 2018', 30.0, 377.0, '01 Feb 2018', '14 Feb 2018', 13.0, 422.0, 'singapore&nofilter', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'blockchaininfrastructure', 13, 'N/A', 'N/A', 10, 7, 16, 80000.0, 'N/A', 'N/A', 'N/A', 4000000.0, 'N/A', 48000000.0, 4800000.0, 'N/A', 0.02, 'N/A', 'N/A', 0.5, 'N/A', 0.5, 0.5, 'N/A', 1186, 'N/A', 9757, 0, 'N/A', 'N/A', 'N/A', 'Medium', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['requitix', '1 Nov 2017', '30 Nov 2017', 29.0, 498.0, '20 Feb 2018', '31 Mar 2018', 39.0, 377.0, '01 Mar 2018', '31 Mar 2018', 30.0, 377.0, '01 Nov 2017', '30 Nov 2017', 29.0, 498.0, 'usa&nofilter', 'N/A', 'usa', 'usa', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 8, 9, 9, 12, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 19703500.0, 'N/A', 8281500.0, 'N/A', 'N/A', 'N/A', 0.378, 'N/A', 0.724, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'High', 0.58, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['blockbank', '28 Feb 2018', '1 Jun 2018', 93.0, 315.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '08 Feb 2018', '15 Mar 2018', 35.0, 393.0, 'uk&nofilter', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'N/A', 13, 'N/A', 'N/A', 'N/A', 10, 21, 12520000.0, 'N/A', 'N/A', 'N/A', 313000000.0, 'N/A', 'N/A', 350500000.0, 'N/A', 0.04, 'N/A', 'N/A', 0.6, 'N/A', 'N/A', -0.09999999999999998, 'N/A', 1186, 'N/A', 'N/A', 0, 724, 3.5, 303.0, 'N/A', 'N/A', 0.78, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['startions', '16 Mar 2018', '11 Apr 2018', 26.0, 366.0, 'N/A', 'N/A', 'N/A', 'N/A', '28 Feb 2018', '28 Mar 2018', 28.0, 380.0, '16 Mar 2018', '11 Apr 2018', 26.0, 366.0, 'netherlands&nofilter', 'N/A', 'N/A', 'netherlands', 'N/A', 'N/A', 'blockchaininfrastructure', 5, 'N/A', 'N/A', 'N/A', 7, 10, 'N/A', 'N/A', 1636313.0, 'N/A', 'N/A', 'N/A', 2600000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.63, 0.12, 'N/A', 0.2, 'N/A', 'N/A', 1186, 'N/A', 305, 0, 492, 3.5, 303.0, 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['blockmesh', '28 Feb 2018', '31 Mar 2018', 31.0, 377.0, 'N/A', 'N/A', 'N/A', 'N/A', '28 Feb 2018', '31 Mar 2018', 31.0, 377.0, '28 Feb 2018', '31 Mar 2018', 31.0, 377.0, 'mauritius&nofilter', 'N/A', 'N/A', 'mauritius', 'N/A', 'N/A', 'blockchaininfrastructure', 12, 'N/A', 'N/A', 12, 10, 18, 3486451.0, 'N/A', 'N/A', 'N/A', 9961288.6, 'N/A', 11000000.0, 'N/A', 'N/A', 0.35, 'N/A', 'N/A', 0.043, 'N/A', 0.05, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 13087, 3.5, 303.0, 'Medium', 'Medium', 'N/A', 0.036, 87339, -0.321, -0.136, -2.165, -2.189, 0.25, 2.48, 0.005, 0.005]
['jiocoin', '7 Apr 2018', '17 May 2018', 40.0, 330.0, 'N/A', 'N/A', 'N/A', 'N/A', '28 Feb 2018', '07 May 2018', 68.0, 340.0, 'N/A', 'N/A', 'N/A', 'N/A', 'singapore&nofilter', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 9, 'N/A', 'N/A', 9, 'N/A', 39, 30000000.0, 'N/A', 30000000.0, 'N/A', 120000000.0, 'N/A', 120000000.0, 'N/A', 'N/A', 0.25, 'N/A', 0.25, 0.3, 'N/A', 0.3, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 1470, 3.5, 303.0, 'Low', 'High', 0.8, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cibus', '28 Feb 2018', '28 Mar 2018', 28.0, 380.0, 'N/A', 'N/A', 'N/A', 'N/A', '28 Feb 2018', '28 Mar 2018', 28.0, 380.0, '28 Feb 2018', '28 Mar 2018', 28.0, 380.0, 'new zealand&nofilter', 'N/A', 'N/A', 'newzealand', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 9, 12, 'N/A', 5000000.0, 'N/A', 'N/A', 'N/A', 17857142.9, 'N/A', 25560000.0, 'N/A', 'N/A', 0.28, 'N/A', 'N/A', 0.449, 'N/A', 0.852, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 10610, 3.5, 303.0, 'Medium', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['moonlite', '28 Feb 2018', '22 Mar 2018', 22.0, 386.0, 'N/A', 'N/A', 'N/A', 'N/A', '28 Feb 2018', '15 Mar 2018', 15.0, 393.0, 'N/A', 'N/A', 'N/A', 'N/A', 'uk&nofilter', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 10, 'N/A', 'N/A', 6, 5, 11, 9100000.0, 'N/A', 'N/A', 'N/A', 75833333.3, 'N/A', 80000000.0, 'N/A', 'N/A', 0.12, 'N/A', 'N/A', 1.1223, 'N/A', 1.9, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 1589, 3.5, 303.0, 'Low', 'High', 0.84, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['equitybase', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '28 Feb 2018', '30 Apr 2018', 61.0, 347.0, '14 Mar 2018', '01 May 2018', 48.0, 346.0, 'hong kong&nofilter', 'N/A', 'N/A', 'hongkong', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 6, 5, 15, 5831278.0, 'N/A', 5831278.0, 5831278.0, 20107855.2, 'N/A', 50400000.0, 20000000.0, 66252000.0, 0.29, 'N/A', 0.12, 'N/A', 'N/A', 0.28, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 9166, 3.5, 303.0, 'Medium', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['winflow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '27 Feb 2018', '28 Mar 2018', 29.0, 380.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 7, 'N/A', 12, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 14000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.05, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 708, 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['futourist', '20 Feb 2018', '20 Mar 2018', 28.0, 388.0, 'N/A', 'N/A', 'N/A', 'N/A', '27 Feb 2018', '20 Mar 2018', 21.0, 388.0, '20 Feb 2018', '20 Mar 2018', 28.0, 388.0, 'slovenia&nofilter', 'N/A', 'N/A', 'slovenia', 'N/A', 'N/A', 'blockchaininfrastructure', 14, 'N/A', 'N/A', 9, 8, 21, 2334666.0, 'N/A', 'N/A', 'N/A', 104179.7, 'N/A', 17000000.0, 'N/A', 'N/A', 22.41, 'N/A', 'N/A', 0.0186, 'N/A', 0.017, 'N/A', 'N/A', 1186, 'N/A', 3881, 0, 3270, 3.5, 303.0, 'Low', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['synthestech', '1 Feb 2018', '31 May 2018', 119.0, 316.0, 'N/A', 'N/A', 'N/A', 'N/A', '26 Feb 2018', '26 Apr 2018', 59.0, 351.0, '01 Feb 2018', '28 Feb 2018', 27.0, 408.0, 'switzerland&nofilter', 'N/A', 'N/A', 'switzerland', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 8, 4, 13, 73726.0, 'N/A', 2000000.0, 'N/A', 7372600.0, 'N/A', 14250000.0, 14000000.0, 14000000.0, 0.01, 'N/A', 0.14, 1.5, 'N/A', 1.0, 1.0, 'N/A', 1186, 'N/A', 'N/A', 0, 2078, 3.5, 303.0, 'Medium', 'High', 0.76, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['icloudsec', '26 Feb 2018', '25 May 2018', 88.0, 322.0, 'N/A', 'N/A', 'N/A', 'N/A', '26 Feb 2018', '25 May 2018', 88.0, 322.0, '26 Feb 2018', '25 May 2018', 88.0, 322.0, 'india&nofilter', 'N/A', 'N/A', 'india', 'N/A', 'N/A', 'privacy&security', 7, 'N/A', 'N/A', 7, 9, 13, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 7894400.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.053, 'N/A', 0.079, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 'N/A', 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['healthureum', '26 Feb 2018', '1 Apr 2018', 34.0, 376.0, '26 Feb 2018', '01 Apr 2018', 34.0, 376.0, '26 Feb 2018', '01 Apr 2018', 34.0, 376.0, '26 Jan 2018', '01 Mar 2018', 34.0, 407.0, 'estonia&nofilter', 'N/A', 'estonia', 'estonia', 'N/A', 'N/A', 'blockchaininfrastructure', 3, 'N/A', 4, 4, 4, 6, 40000000.0, 'N/A', 15400000.0, 'N/A', 'N/A', 'N/A', 111785000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.14, 3.95, 'N/A', 3.95, 3.53, 'N/A', 1186, 'N/A', 'N/A', 0, 758, 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cryptopus', '26 Feb 2018', '1 Jun 2018', 95.0, 315.0, 'N/A', 'N/A', 'N/A', 'N/A', '26 Feb 2018', '01 May 2018', 64.0, 346.0, '26 Feb 2018', '01 May 2018', 64.0, 346.0, 'panama&nofilter', 'N/A', 'N/A', 'panama', 'N/A', 'N/A', 'blockchaininfrastructure', 13, 'N/A', 'N/A', 12, 6, 18, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 23478400.0, 'N/A', 5797050.0, 'N/A', 'N/A', 'N/A', 0.3, 'N/A', 0.694, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 869, 3.5, 303.0, 'Low', 'Medium', 0.82, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['banca', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '26 Feb 2018', '26 Feb 2018', 0.0, 410.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 5, 'N/A', 'N/A', 'N/A', 'N/A', 1000000.0, 'N/A', 'N/A', 'N/A', 1500000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.67, 'N/A', 'N/A', 0.002, 'N/A', 'N/A', 1186, 'N/A', 725, 0, 23098, 2.1, 207.0, 'Medium', 'Medium', 'N/A', 0.001, 856596, 0.049, 0.264, 4.192, 4.173, 0.32, 3.008, -0.001, -0.001]
['pinkdate', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '26 Feb 2018', '11 Mar 2018', 13.0, 397.0, 'slovenia&nofilter', 'N/A', 'N/A', 'slovenia', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 20000000.0, 'N/A', 'N/A', 20000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.58, 'N/A', 1186, 'N/A', 'N/A', 0, 'N/A', 3.5, 303.0, 'N/A', 'N/A', 0.52, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['skychain', '26 Feb 2018', '8 Apr 2018', 41.0, 369.0, '26 Feb 2018', '31 Mar 2018', 33.0, 377.0, '26 Feb 2018', '31 Mar 2018', 33.0, 377.0, '26 Feb 2018', '08 Apr 2018', 41.0, 369.0, 'russia&nofilter', 'N/A', 'russia', 'russia', 'N/A', 'N/A', 'blockchaininfrastructure', 22, 'N/A', 7, 20, 7, 27, 9815000.0, 'N/A', 9815000.0, 'N/A', 11969512.2, 'N/A', 36000000.0, 14400000.0, 'N/A', 0.82, 'N/A', 0.27, 1.0, 'N/A', 1.0, 1.2, 'N/A', 1186, 'N/A', 6039, 0, 2982, 3.5, 303.0, 'Medium', 'Medium', 'N/A', 0.211, 6004, 0.012, 0.063, 0.993, 0.972, 0.062, 0.374, 0.006, 0.006]
['adverez', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '25 Feb 2018', '30 Apr 2018', 64.0, 347.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 5000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.053, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['fundfantasy', '25 Feb 2018', '25 Mar 2018', 28.0, 383.0, 'N/A', 'N/A', 'N/A', 'N/A', '25 Feb 2018', '25 Mar 2018', 28.0, 383.0, '25 Feb 2018', '25 Mar 2018', 28.0, 383.0, 'malta&nofilter', 'N/A', 'N/A', 'israel', 'N/A', 'N/A', 'blockchaininfrastructure', 14, 'N/A', 'N/A', 13, 8, 22, 5500000.0, 'N/A', 'N/A', 5500000.0, 'N/A', 'N/A', 15000000.0, 15000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.52, 'N/A', 0.52, 0.6, 'N/A', 1186, 'N/A', 1444, 0, 645, 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['kleos', '5 Feb 2018', '2 Apr 2018', 56.0, 375.0, 'N/A', 'N/A', 'N/A', 'N/A', '25 Feb 2018', '01 Apr 2018', 35.0, 376.0, '05 Feb 2018', '02 Apr 2018', 56.0, 375.0, 'italy&nofilter', 'N/A', 'N/A', 'italy', 'N/A', 'N/A', 'blockchaininfrastructure', 5, 'N/A', 'N/A', 4, 5, 9, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 9471250.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.078, 'N/A', 0.168, 'N/A', 'N/A', 1186, 'N/A', 169, 0, 51, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['bitrace', '25 Feb 2018', '15 Apr 2018', 49.0, 362.0, 'N/A', 'N/A', 'N/A', 'N/A', '25 Feb 2018', '25 Mar 2018', 28.0, 383.0, '25 Feb 2018', '25 Mar 2018', 28.0, 383.0, 'uk&nofilter', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'blockchaininfrastructure', 16, 'N/A', 'N/A', 13, 12, 24, 1822144.0, 'N/A', 3698339.0, 'N/A', 60738133.3, 'N/A', 57626400.0, 57626400.0, 'N/A', 0.03, 'N/A', 0.06, 0.1, 'N/A', 0.15, 0.1, 'N/A', 1186, 'N/A', 'N/A', 0, 2910, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['teocoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '25 Feb 2018', '05 Apr 2018', 39.0, 372.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 6125000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.25, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['horsecoin', '24 Feb 2018', '29 Jun 2018', 125.0, 287.0, 'N/A', 'N/A', 'N/A', 'N/A', '24 Feb 2018', '29 Jun 2018', 125.0, 287.0, '19 Feb 2018', '24 Feb 2018', 5.0, 412.0, 'belgium&nofilter', 'N/A', 'N/A', 'belgium', 'N/A', 'N/A', 'blockchaininfrastructure', 4, 'N/A', 'N/A', 4, 6, 18, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 348200.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.042, 'N/A', 0.083, 'N/A', 'N/A', 1186, 'N/A', 46, 0, 9, 3.5, 303.0, 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['scicoins', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '24 Feb 2018', '24 Mar 2018', 28.0, 384.0, 'N/A', 'N/A', 'N/A', 'N/A', 'usa&nofilter', 'N/A', 'N/A', 'usa', 'N/A', 'N/A', 'blockchaininfrastructure', 16, 'N/A', 'N/A', 16, 17, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 208250000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.833, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 855, 3.5, 303.0, 'VeryLow', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['friendsfingers', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '24 Feb 2018', '24 Mar 2018', 28.0, 384.0, 'N/A', 'N/A', 'N/A', 'N/A', 'italy&nofilter', 'N/A', 'N/A', 'italy', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 16655999.999999998, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.347, 'N/A', 'N/A', 1186, 'N/A', 2652, 0, 215, 3.5, 303.0, 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['epos', '24 Feb 2018', '8 Mar 2018', 12.0, 400.0, 'N/A', 'N/A', 'N/A', 'N/A', '24 Feb 2018', '03 Feb 2018', -21.0, 433.0, '18 Feb 2018', '20 Feb 2018', 2.0, 416.0, 'switzerland&nofilter', 'N/A', 'N/A', 'switzerland', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 12040000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.5193, 'N/A', 1.3, 'N/A', 'N/A', 1186, 'N/A', 193, 0, 176, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['vetri', '24 Feb 2018', '17 Mar 2018', 21.0, 391.0, '24 Feb 2018', '17 Mar 2018', 21.0, 391.0, 'N/A', 'N/A', 'N/A', 'N/A', '24 Feb 2018', '17 Mar 2018', 21.0, 391.0, 'switzerland&nofilter', 'role of token: utility', 'switzerland', 'switzerland', 'N/A', 'verification', 'N/A', 24, 'N/A', 9, 'N/A', 9, 'N/A', 10730000.0, 10700000.0, 'N/A', 10730000.0, 24953488.4, 25000000.0, 'N/A', 25000000.0, 'N/A', 0.43, 0.43, 'N/A', 0.065, 0.065, 'N/A', 0.065, 'N/A', 1186, 'N/A', 'N/A', 0, 2029, 3.5, 303.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['nocta', '23 Feb 2018', '23 Mar 2018', 28.0, 385.0, 'N/A', 'N/A', 'N/A', 'N/A', '23 Feb 2018', '23 Mar 2018', 28.0, 385.0, '23 Feb 2018', '23 Mar 2018', 28.0, 385.0, 'netherlands&nofilter', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 405793.5, 'N/A', 'N/A', 'N/A', 0.044, 'N/A', 'N/A', 'N/A', 'N/A', 1186, 'N/A', 81, 0, 149, 3.5, 303.0, 'Low', 'N/A', 0.5, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['blockscart', '9 Mar 2018', '30 May 2018', 82.0, 317.0, 'N/A', 'N/A', 'N/A', 'N/A', '23 Feb 2018', '16 Mar 2018', 21.0, 392.0, 'N/A', 'N/A', 'N/A', 'N/A', 'uk&nofilter', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 11, 'N/A', 'N/A', 6, 'N/A', 10, 'N/A', 'N/A', 'N/A', 'N/A', 2000000.0, 'N/A', 2000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.0, 'N/A', 0.1, 'N/A', 'N/A', 1186, 'N/A', 'N/A', 0, 3970, 3.5, 303.0, 'VeryLow', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
